subid,sent.len,timestamp,word.len,rt,keypress,correct
a7e888c37f8884f42d441c8d38649e8b,12,21-Dec-2006 12:48:07,6,2.024,2,1
a7e888c37f8884f42d441c8d38649e8b,12,21-Dec-2006 12:48:13,8,1.46,1,1
a7e888c37f8884f42d441c8d38649e8b,12,21-Dec-2006 12:48:19,8,1.052,1,1
a7e888c37f8884f42d441c8d38649e8b,12,21-Dec-2006 12:48:23,6,0.602,1,1
a7e888c37f8884f42d441c8d38649e8b,12,21-Dec-2006 12:48:28,8,0.8,1,1
a7e888c37f8884f42d441c8d38649e8b,12,21-Dec-2006 12:48:36,4,4.235,2,1
a7e888c37f8884f42d441c8d38649e8b,12,21-Dec-2006 12:48:41,8,1.2009999999999998,1,1
a7e888c37f8884f42d441c8d38649e8b,12,21-Dec-2006 12:48:46,8,0.738,1,1
a7e888c37f8884f42d441c8d38649e8b,12,21-Dec-2006 12:48:51,8,0.497,1,1
a7e888c37f8884f42d441c8d38649e8b,12,21-Dec-2006 12:48:58,4,3.4579999999999997,2,1
a7e888c37f8884f42d441c8d38649e8b,12,21-Dec-2006 12:49:04,8,1.285,2,1
a7e888c37f8884f42d441c8d38649e8b,12,21-Dec-2006 12:49:09,8,1.492,1,1
a7e888c37f8884f42d441c8d38649e8b,12,21-Dec-2006 12:49:19,4,5.689,2,1
a7e888c37f8884f42d441c8d38649e8b,12,21-Dec-2006 12:49:23,8,0.529,1,1
a7e888c37f8884f42d441c8d38649e8b,12,21-Dec-2006 12:49:33,4,5.792,2,1
a7e888c37f8884f42d441c8d38649e8b,12,21-Dec-2006 12:49:38,8,1.06,1,1
a7e888c37f8884f42d441c8d38649e8b,12,21-Dec-2006 12:49:43,8,0.8480000000000001,1,1
a7e888c37f8884f42d441c8d38649e8b,12,21-Dec-2006 12:49:48,4,1.728,2,1
a7e888c37f8884f42d441c8d38649e8b,12,21-Dec-2006 12:49:54,8,0.902,2,1
a7e888c37f8884f42d441c8d38649e8b,12,21-Dec-2006 12:49:58,6,0.658,1,1
a7e888c37f8884f42d441c8d38649e8b,12,21-Dec-2006 12:50:05,4,3.9739999999999998,1,1
a7e888c37f8884f42d441c8d38649e8b,12,21-Dec-2006 12:50:13,6,3.607,2,1
a7e888c37f8884f42d441c8d38649e8b,12,21-Dec-2006 12:50:17,6,0.8180000000000001,1,1
a7e888c37f8884f42d441c8d38649e8b,12,21-Dec-2006 12:50:21,4,0.375,1,1
a7e888c37f8884f42d441c8d38649e8b,12,21-Dec-2006 12:50:28,6,2.9819999999999998,2,0
a7e888c37f8884f42d441c8d38649e8b,12,21-Dec-2006 12:50:39,6,7.28,2,0
a7e888c37f8884f42d441c8d38649e8b,12,21-Dec-2006 12:50:44,4,1.8920000000000001,1,1
a7e888c37f8884f42d441c8d38649e8b,12,21-Dec-2006 12:50:55,6,7.348,1,1
a7e888c37f8884f42d441c8d38649e8b,12,21-Dec-2006 12:51:02,4,2.8059999999999996,1,1
230f735b7d7ba465e309b03670d860b1,3,21-Dec-2006 13:47:52,6,1.197,2,1
230f735b7d7ba465e309b03670d860b1,3,21-Dec-2006 13:48:02,6,5.583,2,0
230f735b7d7ba465e309b03670d860b1,3,21-Dec-2006 13:48:08,6,1.9949999999999999,2,1
230f735b7d7ba465e309b03670d860b1,3,21-Dec-2006 13:48:13,8,0.734,1,0
230f735b7d7ba465e309b03670d860b1,3,21-Dec-2006 13:48:18,6,0.994,2,1
230f735b7d7ba465e309b03670d860b1,3,21-Dec-2006 13:48:22,6,0.729,2,1
230f735b7d7ba465e309b03670d860b1,3,21-Dec-2006 13:48:27,8,0.8330000000000001,1,1
230f735b7d7ba465e309b03670d860b1,3,21-Dec-2006 13:48:33,6,1.6780000000000002,1,1
230f735b7d7ba465e309b03670d860b1,3,21-Dec-2006 13:48:41,8,3.448,1,1
230f735b7d7ba465e309b03670d860b1,3,21-Dec-2006 13:48:44,4,0.457,1,1
230f735b7d7ba465e309b03670d860b1,3,21-Dec-2006 13:48:49,8,0.5660000000000001,1,1
230f735b7d7ba465e309b03670d860b1,3,21-Dec-2006 13:48:55,4,2.251,1,1
230f735b7d7ba465e309b03670d860b1,3,21-Dec-2006 13:49:04,8,4.284,1,1
230f735b7d7ba465e309b03670d860b1,3,21-Dec-2006 13:49:11,8,3.279,2,1
230f735b7d7ba465e309b03670d860b1,3,21-Dec-2006 13:49:17,8,1.026,2,1
230f735b7d7ba465e309b03670d860b1,3,21-Dec-2006 13:49:21,6,0.607,2,1
230f735b7d7ba465e309b03670d860b1,3,21-Dec-2006 13:49:31,6,6.46,1,1
230f735b7d7ba465e309b03670d860b1,3,21-Dec-2006 13:49:37,8,1.795,2,1
230f735b7d7ba465e309b03670d860b1,3,21-Dec-2006 13:49:42,6,0.42200000000000004,1,1
230f735b7d7ba465e309b03670d860b1,3,21-Dec-2006 13:49:47,6,1.82,1,1
230f735b7d7ba465e309b03670d860b1,3,21-Dec-2006 13:49:53,8,0.8310000000000001,1,1
230f735b7d7ba465e309b03670d860b1,3,21-Dec-2006 13:49:57,4,0.644,2,1
230f735b7d7ba465e309b03670d860b1,3,21-Dec-2006 13:50:03,8,2.549,1,1
230f735b7d7ba465e309b03670d860b1,3,21-Dec-2006 13:50:08,6,0.47200000000000003,2,1
230f735b7d7ba465e309b03670d860b1,3,21-Dec-2006 13:50:17,8,4.361,1,1
230f735b7d7ba465e309b03670d860b1,3,21-Dec-2006 13:50:23,6,3.0109999999999997,2,1
230f735b7d7ba465e309b03670d860b1,3,21-Dec-2006 13:50:34,8,5.944,1,0
230f735b7d7ba465e309b03670d860b1,3,21-Dec-2006 13:50:46,6,8.229999999999999,2,0
230f735b7d7ba465e309b03670d860b1,3,21-Dec-2006 13:50:51,8,0.6659999999999999,1,1
230f735b7d7ba465e309b03670d860b1,3,21-Dec-2006 13:50:56,6,1.009,1,1
02bd471576aa0e2bdf17a339fd257ff3,8,21-Dec-2006 15:07:42,8,2.191,1,1
02bd471576aa0e2bdf17a339fd257ff3,8,21-Dec-2006 15:07:47,6,0.976,1,1
02bd471576aa0e2bdf17a339fd257ff3,8,21-Dec-2006 15:07:52,8,0.6669999999999999,1,1
02bd471576aa0e2bdf17a339fd257ff3,8,21-Dec-2006 15:07:56,6,0.8580000000000001,1,1
02bd471576aa0e2bdf17a339fd257ff3,8,21-Dec-2006 15:08:02,8,0.8280000000000001,2,1
02bd471576aa0e2bdf17a339fd257ff3,8,21-Dec-2006 15:08:06,4,1.2209999999999999,2,1
02bd471576aa0e2bdf17a339fd257ff3,8,21-Dec-2006 15:08:10,4,0.373,1,1
02bd471576aa0e2bdf17a339fd257ff3,8,21-Dec-2006 15:08:14,6,0.41300000000000003,1,1
02bd471576aa0e2bdf17a339fd257ff3,8,21-Dec-2006 15:08:22,8,3.1189999999999998,1,1
02bd471576aa0e2bdf17a339fd257ff3,8,21-Dec-2006 15:08:28,4,2.7119999999999997,2,1
02bd471576aa0e2bdf17a339fd257ff3,8,21-Dec-2006 15:08:33,8,1.262,1,1
02bd471576aa0e2bdf17a339fd257ff3,8,21-Dec-2006 15:08:38,4,1.066,2,1
02bd471576aa0e2bdf17a339fd257ff3,8,21-Dec-2006 15:08:42,4,0.6769999999999999,2,1
02bd471576aa0e2bdf17a339fd257ff3,8,21-Dec-2006 15:08:46,6,0.904,1,0
02bd471576aa0e2bdf17a339fd257ff3,8,21-Dec-2006 15:08:54,4,4.2330000000000005,2,1
02bd471576aa0e2bdf17a339fd257ff3,8,21-Dec-2006 15:09:02,6,4.675,1,0
02bd471576aa0e2bdf17a339fd257ff3,8,21-Dec-2006 15:09:06,6,0.191,1,0
02bd471576aa0e2bdf17a339fd257ff3,8,21-Dec-2006 15:09:11,8,0.42000000000000004,1,0
02bd471576aa0e2bdf17a339fd257ff3,8,21-Dec-2006 15:09:15,4,0.8580000000000001,1,1
02bd471576aa0e2bdf17a339fd257ff3,8,21-Dec-2006 15:09:20,8,0.628,1,1
02bd471576aa0e2bdf17a339fd257ff3,8,21-Dec-2006 15:09:26,6,1.393,1,1
02bd471576aa0e2bdf17a339fd257ff3,8,21-Dec-2006 15:09:32,6,2.681,1,0
02bd471576aa0e2bdf17a339fd257ff3,8,21-Dec-2006 15:09:36,4,0.899,1,0
02bd471576aa0e2bdf17a339fd257ff3,8,21-Dec-2006 15:09:41,8,0.258,1,1
02bd471576aa0e2bdf17a339fd257ff3,8,21-Dec-2006 15:09:48,4,3.744,1,0
02bd471576aa0e2bdf17a339fd257ff3,8,21-Dec-2006 15:09:52,6,0.53,2,1
02bd471576aa0e2bdf17a339fd257ff3,8,21-Dec-2006 15:09:56,6,0.032,1,1
02bd471576aa0e2bdf17a339fd257ff3,8,21-Dec-2006 15:10:01,6,0.738,1,1
02bd471576aa0e2bdf17a339fd257ff3,8,21-Dec-2006 15:10:05,4,0.708,1,0
02bd471576aa0e2bdf17a339fd257ff3,8,21-Dec-2006 15:10:10,8,0.3,1,0
75f1b2563968bdcdb7272260925caabf,6,21-Dec-2006 12:51:55,8,1.42,1,1
75f1b2563968bdcdb7272260925caabf,6,21-Dec-2006 12:52:02,8,1.802,2,1
75f1b2563968bdcdb7272260925caabf,6,21-Dec-2006 12:52:07,8,1.106,1,1
75f1b2563968bdcdb7272260925caabf,6,21-Dec-2006 12:52:12,6,0.7809999999999999,2,1
75f1b2563968bdcdb7272260925caabf,6,21-Dec-2006 12:52:16,6,0.6829999999999999,2,1
75f1b2563968bdcdb7272260925caabf,6,21-Dec-2006 12:52:20,4,0.8280000000000001,1,0
75f1b2563968bdcdb7272260925caabf,6,21-Dec-2006 12:52:25,4,0.886,1,1
75f1b2563968bdcdb7272260925caabf,6,21-Dec-2006 12:52:30,8,0.716,1,1
75f1b2563968bdcdb7272260925caabf,6,21-Dec-2006 12:52:34,4,0.895,2,1
75f1b2563968bdcdb7272260925caabf,6,21-Dec-2006 12:52:39,8,0.655,2,1
75f1b2563968bdcdb7272260925caabf,6,21-Dec-2006 12:52:44,4,1.4709999999999999,2,0
75f1b2563968bdcdb7272260925caabf,6,21-Dec-2006 12:52:49,6,0.906,2,1
75f1b2563968bdcdb7272260925caabf,6,21-Dec-2006 12:52:54,8,1.018,1,1
75f1b2563968bdcdb7272260925caabf,6,21-Dec-2006 12:52:59,6,1.106,1,1
75f1b2563968bdcdb7272260925caabf,6,21-Dec-2006 12:53:05,4,2.6319999999999997,2,0
75f1b2563968bdcdb7272260925caabf,6,21-Dec-2006 12:53:10,8,0.631,1,1
75f1b2563968bdcdb7272260925caabf,6,21-Dec-2006 12:53:15,6,0.638,1,1
75f1b2563968bdcdb7272260925caabf,6,21-Dec-2006 12:53:20,8,0.759,2,1
75f1b2563968bdcdb7272260925caabf,6,21-Dec-2006 12:53:24,4,1.107,1,0
75f1b2563968bdcdb7272260925caabf,6,21-Dec-2006 12:53:30,8,1.365,1,0
75f1b2563968bdcdb7272260925caabf,6,21-Dec-2006 12:53:35,6,0.591,2,1
75f1b2563968bdcdb7272260925caabf,6,21-Dec-2006 12:53:40,4,1.766,2,0
75f1b2563968bdcdb7272260925caabf,6,21-Dec-2006 12:53:45,8,0.47200000000000003,2,1
75f1b2563968bdcdb7272260925caabf,6,21-Dec-2006 12:53:49,4,0.616,2,0
75f1b2563968bdcdb7272260925caabf,6,21-Dec-2006 12:53:53,6,0.8200000000000001,1,1
75f1b2563968bdcdb7272260925caabf,6,21-Dec-2006 12:53:59,8,0.8360000000000001,1,1
75f1b2563968bdcdb7272260925caabf,6,21-Dec-2006 12:54:03,6,0.454,1,1
75f1b2563968bdcdb7272260925caabf,6,21-Dec-2006 12:54:08,4,1.1600000000000001,1,0
75f1b2563968bdcdb7272260925caabf,6,21-Dec-2006 12:54:13,4,2.323,1,0
75f1b2563968bdcdb7272260925caabf,6,21-Dec-2006 12:54:19,4,2.673,2,0
64d9d9235a386545003993aa3faca80e,2,21-Dec-2006 13:51:32,6,2.3419999999999996,2,1
64d9d9235a386545003993aa3faca80e,2,21-Dec-2006 13:51:37,6,1.04,1,1
64d9d9235a386545003993aa3faca80e,2,21-Dec-2006 13:51:42,8,0.43700000000000006,2,1
64d9d9235a386545003993aa3faca80e,2,21-Dec-2006 13:51:46,4,0.43500000000000005,2,1
64d9d9235a386545003993aa3faca80e,2,21-Dec-2006 13:51:50,8,0.325,2,1
64d9d9235a386545003993aa3faca80e,2,21-Dec-2006 13:51:55,6,0.349,1,1
64d9d9235a386545003993aa3faca80e,2,21-Dec-2006 13:51:59,8,0.276,2,1
64d9d9235a386545003993aa3faca80e,2,21-Dec-2006 13:52:03,4,0.397,2,0
64d9d9235a386545003993aa3faca80e,2,21-Dec-2006 13:52:08,8,0.466,2,1
64d9d9235a386545003993aa3faca80e,2,21-Dec-2006 13:52:12,4,0.41600000000000004,1,1
64d9d9235a386545003993aa3faca80e,2,21-Dec-2006 13:52:17,8,0.513,1,1
64d9d9235a386545003993aa3faca80e,2,21-Dec-2006 13:52:20,4,0.381,1,1
64d9d9235a386545003993aa3faca80e,2,21-Dec-2006 13:52:25,6,0.467,2,1
64d9d9235a386545003993aa3faca80e,2,21-Dec-2006 13:52:30,4,1.4689999999999999,2,1
64d9d9235a386545003993aa3faca80e,2,21-Dec-2006 13:52:35,8,0.508,1,1
64d9d9235a386545003993aa3faca80e,2,21-Dec-2006 13:52:40,6,0.97,2,1
64d9d9235a386545003993aa3faca80e,2,21-Dec-2006 13:52:44,6,0.714,1,1
64d9d9235a386545003993aa3faca80e,2,21-Dec-2006 13:52:50,6,1.466,1,1
64d9d9235a386545003993aa3faca80e,2,21-Dec-2006 13:52:54,6,1.022,2,1
64d9d9235a386545003993aa3faca80e,2,21-Dec-2006 13:52:59,8,0.518,2,1
64d9d9235a386545003993aa3faca80e,2,21-Dec-2006 13:53:03,4,0.562,1,1
64d9d9235a386545003993aa3faca80e,2,21-Dec-2006 13:53:07,4,0.388,2,0
64d9d9235a386545003993aa3faca80e,2,21-Dec-2006 13:53:12,6,0.645,2,1
64d9d9235a386545003993aa3faca80e,2,21-Dec-2006 13:53:16,6,0.267,2,1
64d9d9235a386545003993aa3faca80e,2,21-Dec-2006 13:53:20,8,0.255,2,1
64d9d9235a386545003993aa3faca80e,2,21-Dec-2006 13:53:25,6,0.17900000000000002,1,1
64d9d9235a386545003993aa3faca80e,2,21-Dec-2006 13:53:29,4,0.8130000000000001,2,1
64d9d9235a386545003993aa3faca80e,2,21-Dec-2006 13:53:33,4,1.019,1,1
64d9d9235a386545003993aa3faca80e,2,21-Dec-2006 13:53:37,4,0.326,1,1
64d9d9235a386545003993aa3faca80e,2,21-Dec-2006 13:53:41,6,0.447,2,1
9c677b6d7ef0a5216971e9cbeab4996e,12,21-Dec-2006 14:57:05,6,1.813,1,0
9c677b6d7ef0a5216971e9cbeab4996e,12,21-Dec-2006 14:57:09,6,0.6839999999999999,2,0
9c677b6d7ef0a5216971e9cbeab4996e,12,21-Dec-2006 14:57:15,8,0.7989999999999999,2,1
9c677b6d7ef0a5216971e9cbeab4996e,12,21-Dec-2006 14:57:20,8,0.69,1,1
9c677b6d7ef0a5216971e9cbeab4996e,12,21-Dec-2006 14:57:26,4,2.808,1,1
9c677b6d7ef0a5216971e9cbeab4996e,12,21-Dec-2006 14:57:30,4,0.645,2,1
9c677b6d7ef0a5216971e9cbeab4996e,12,21-Dec-2006 14:57:35,6,1.276,1,1
9c677b6d7ef0a5216971e9cbeab4996e,12,21-Dec-2006 14:57:41,4,2.367,1,0
9c677b6d7ef0a5216971e9cbeab4996e,12,21-Dec-2006 14:57:46,8,0.504,1,0
9c677b6d7ef0a5216971e9cbeab4996e,12,21-Dec-2006 14:57:51,6,1.087,1,1
9c677b6d7ef0a5216971e9cbeab4996e,12,21-Dec-2006 14:57:56,8,0.976,1,1
9c677b6d7ef0a5216971e9cbeab4996e,12,21-Dec-2006 14:58:01,6,1.139,2,1
9c677b6d7ef0a5216971e9cbeab4996e,12,21-Dec-2006 14:58:06,8,0.281,1,1
9c677b6d7ef0a5216971e9cbeab4996e,12,21-Dec-2006 14:58:11,6,0.8690000000000001,1,0
9c677b6d7ef0a5216971e9cbeab4996e,12,21-Dec-2006 14:58:14,4,0.604,1,0
9c677b6d7ef0a5216971e9cbeab4996e,12,21-Dec-2006 14:58:21,6,2.248,1,1
9c677b6d7ef0a5216971e9cbeab4996e,12,21-Dec-2006 14:58:26,4,1.996,1,1
9c677b6d7ef0a5216971e9cbeab4996e,12,21-Dec-2006 14:58:31,8,0.8190000000000001,1,0
9c677b6d7ef0a5216971e9cbeab4996e,12,21-Dec-2006 14:58:38,6,2.8729999999999998,2,1
9c677b6d7ef0a5216971e9cbeab4996e,12,21-Dec-2006 14:58:43,8,0.538,2,1
9c677b6d7ef0a5216971e9cbeab4996e,12,21-Dec-2006 14:58:47,4,0.527,1,0
9c677b6d7ef0a5216971e9cbeab4996e,12,21-Dec-2006 14:58:51,6,0.167,1,0
9c677b6d7ef0a5216971e9cbeab4996e,12,21-Dec-2006 14:59:03,6,8.302000000000001,2,1
9c677b6d7ef0a5216971e9cbeab4996e,12,21-Dec-2006 14:59:07,4,0.111,1,0
9c677b6d7ef0a5216971e9cbeab4996e,12,21-Dec-2006 14:59:12,8,1.114,2,1
9c677b6d7ef0a5216971e9cbeab4996e,12,21-Dec-2006 14:59:17,8,0.21700000000000003,2,0
9c677b6d7ef0a5216971e9cbeab4996e,12,21-Dec-2006 14:59:23,4,3.3179999999999996,2,0
9c677b6d7ef0a5216971e9cbeab4996e,12,21-Dec-2006 14:59:29,8,0.8660000000000001,1,0
9c677b6d7ef0a5216971e9cbeab4996e,12,21-Dec-2006 14:59:33,6,0.747,2,0
9c677b6d7ef0a5216971e9cbeab4996e,12,21-Dec-2006 14:59:38,8,0.47100000000000003,2,0
55d809bbd86fabf25098409a2f918cd6,24,21-Dec-2006 12:11:01,4,2.549,1,1
55d809bbd86fabf25098409a2f918cd6,24,21-Dec-2006 12:11:07,8,1.337,1,1
55d809bbd86fabf25098409a2f918cd6,24,21-Dec-2006 12:11:14,6,2.757,1,1
55d809bbd86fabf25098409a2f918cd6,24,21-Dec-2006 12:11:21,8,3.0349999999999997,2,1
55d809bbd86fabf25098409a2f918cd6,24,21-Dec-2006 12:11:29,6,3.673,2,0
55d809bbd86fabf25098409a2f918cd6,24,21-Dec-2006 12:11:34,6,1.287,1,1
55d809bbd86fabf25098409a2f918cd6,24,21-Dec-2006 12:11:39,8,0.777,2,1
55d809bbd86fabf25098409a2f918cd6,24,21-Dec-2006 12:11:47,6,4.76,2,1
55d809bbd86fabf25098409a2f918cd6,24,21-Dec-2006 12:11:56,8,3.71,1,0
55d809bbd86fabf25098409a2f918cd6,24,21-Dec-2006 12:12:02,8,2.16,2,1
55d809bbd86fabf25098409a2f918cd6,24,21-Dec-2006 12:12:10,8,3.547,1,0
55d809bbd86fabf25098409a2f918cd6,24,21-Dec-2006 12:12:15,4,1.936,2,1
55d809bbd86fabf25098409a2f918cd6,24,21-Dec-2006 12:12:20,8,0.395,2,1
55d809bbd86fabf25098409a2f918cd6,24,21-Dec-2006 12:12:25,8,0.34199999999999997,1,0
55d809bbd86fabf25098409a2f918cd6,24,21-Dec-2006 12:12:34,6,5.305,2,0
55d809bbd86fabf25098409a2f918cd6,24,21-Dec-2006 12:12:41,4,3.8459999999999996,1,1
55d809bbd86fabf25098409a2f918cd6,24,21-Dec-2006 12:12:45,4,0.547,1,1
55d809bbd86fabf25098409a2f918cd6,24,21-Dec-2006 12:12:53,8,3.679,1,1
55d809bbd86fabf25098409a2f918cd6,24,21-Dec-2006 12:13:02,4,5.979000000000001,2,0
55d809bbd86fabf25098409a2f918cd6,24,21-Dec-2006 12:13:08,4,2.194,2,1
55d809bbd86fabf25098409a2f918cd6,24,21-Dec-2006 12:13:14,8,2.205,1,0
55d809bbd86fabf25098409a2f918cd6,24,21-Dec-2006 12:13:22,6,4.1739999999999995,1,0
55d809bbd86fabf25098409a2f918cd6,24,21-Dec-2006 12:13:27,8,0.446,1,1
55d809bbd86fabf25098409a2f918cd6,24,21-Dec-2006 12:13:33,6,1.697,1,1
55d809bbd86fabf25098409a2f918cd6,24,21-Dec-2006 12:13:40,4,3.673,2,0
55d809bbd86fabf25098409a2f918cd6,24,21-Dec-2006 12:13:44,4,0.457,2,1
55d809bbd86fabf25098409a2f918cd6,24,21-Dec-2006 12:13:48,6,0.352,1,1
55d809bbd86fabf25098409a2f918cd6,24,21-Dec-2006 12:13:54,8,2.065,1,1
55d809bbd86fabf25098409a2f918cd6,24,21-Dec-2006 12:14:00,8,1.364,1,0
55d809bbd86fabf25098409a2f918cd6,24,21-Dec-2006 12:14:06,8,2.084,2,1
53f782b0d94ab87217277e72ed357d51,12,21-Dec-2006 12:26:59,4,6.019,2,0
53f782b0d94ab87217277e72ed357d51,12,21-Dec-2006 12:27:10,4,7.507,1,1
53f782b0d94ab87217277e72ed357d51,12,21-Dec-2006 12:27:16,8,1.404,1,0
53f782b0d94ab87217277e72ed357d51,12,21-Dec-2006 12:27:21,6,0.612,2,1
53f782b0d94ab87217277e72ed357d51,12,21-Dec-2006 12:27:25,4,1.016,2,1
53f782b0d94ab87217277e72ed357d51,12,21-Dec-2006 12:27:32,4,3.157,1,1
53f782b0d94ab87217277e72ed357d51,12,21-Dec-2006 12:27:37,6,1.3,2,1
53f782b0d94ab87217277e72ed357d51,12,21-Dec-2006 12:27:42,8,1.102,2,0
53f782b0d94ab87217277e72ed357d51,12,21-Dec-2006 12:27:47,6,1.4249999999999998,2,1
53f782b0d94ab87217277e72ed357d51,12,21-Dec-2006 12:27:55,6,3.541,2,1
53f782b0d94ab87217277e72ed357d51,12,21-Dec-2006 12:28:02,4,4.162999999999999,1,1
53f782b0d94ab87217277e72ed357d51,12,21-Dec-2006 12:28:08,4,2.303,1,1
53f782b0d94ab87217277e72ed357d51,12,21-Dec-2006 12:28:16,6,3.8049999999999997,1,1
53f782b0d94ab87217277e72ed357d51,12,21-Dec-2006 12:28:20,6,0.718,2,1
53f782b0d94ab87217277e72ed357d51,12,21-Dec-2006 12:28:28,4,4.1499999999999995,2,0
53f782b0d94ab87217277e72ed357d51,12,21-Dec-2006 12:28:33,4,1.956,1,0
53f782b0d94ab87217277e72ed357d51,12,21-Dec-2006 12:28:38,8,0.6649999999999999,2,1
53f782b0d94ab87217277e72ed357d51,12,21-Dec-2006 12:28:43,8,1.037,2,0
53f782b0d94ab87217277e72ed357d51,12,21-Dec-2006 12:28:49,4,2.721,1,0
53f782b0d94ab87217277e72ed357d51,12,21-Dec-2006 12:28:55,6,1.536,1,0
53f782b0d94ab87217277e72ed357d51,12,21-Dec-2006 12:29:00,8,0.708,2,1
53f782b0d94ab87217277e72ed357d51,12,21-Dec-2006 12:29:07,6,3.44,1,1
53f782b0d94ab87217277e72ed357d51,12,21-Dec-2006 12:29:13,8,1.542,1,0
53f782b0d94ab87217277e72ed357d51,12,21-Dec-2006 12:29:21,6,3.235,1,1
53f782b0d94ab87217277e72ed357d51,12,21-Dec-2006 12:29:26,8,1.047,1,1
53f782b0d94ab87217277e72ed357d51,12,21-Dec-2006 12:29:32,4,2.423,1,0
53f782b0d94ab87217277e72ed357d51,12,21-Dec-2006 12:29:41,4,5.551,1,1
53f782b0d94ab87217277e72ed357d51,12,21-Dec-2006 12:29:46,6,1.374,1,1
53f782b0d94ab87217277e72ed357d51,12,21-Dec-2006 12:29:51,8,0.653,2,0
53f782b0d94ab87217277e72ed357d51,12,21-Dec-2006 12:29:56,8,1.27,2,1
fd67c593cb90abaa15c627e0a436886f,4,21-Dec-2006 12:53:10,8,1.906,1,1
fd67c593cb90abaa15c627e0a436886f,4,21-Dec-2006 12:53:16,6,1.3,2,1
fd67c593cb90abaa15c627e0a436886f,4,21-Dec-2006 12:53:21,8,1.259,2,1
fd67c593cb90abaa15c627e0a436886f,4,21-Dec-2006 12:53:26,4,1.089,2,1
fd67c593cb90abaa15c627e0a436886f,4,21-Dec-2006 12:53:31,8,1.261,2,1
fd67c593cb90abaa15c627e0a436886f,4,21-Dec-2006 12:53:36,6,0.883,2,1
fd67c593cb90abaa15c627e0a436886f,4,21-Dec-2006 12:53:42,4,2.1159999999999997,2,1
fd67c593cb90abaa15c627e0a436886f,4,21-Dec-2006 12:53:46,4,1.352,2,0
fd67c593cb90abaa15c627e0a436886f,4,21-Dec-2006 12:53:52,6,1.6340000000000001,1,1
fd67c593cb90abaa15c627e0a436886f,4,21-Dec-2006 12:53:56,4,0.769,2,1
fd67c593cb90abaa15c627e0a436886f,4,21-Dec-2006 12:54:00,6,0.21300000000000002,1,1
fd67c593cb90abaa15c627e0a436886f,4,21-Dec-2006 12:54:05,8,0.74,2,1
fd67c593cb90abaa15c627e0a436886f,4,21-Dec-2006 12:54:09,4,0.386,1,1
fd67c593cb90abaa15c627e0a436886f,4,21-Dec-2006 12:54:15,8,1.877,2,1
fd67c593cb90abaa15c627e0a436886f,4,21-Dec-2006 12:54:20,8,0.558,2,1
fd67c593cb90abaa15c627e0a436886f,4,21-Dec-2006 12:54:28,8,3.3859999999999997,1,0
fd67c593cb90abaa15c627e0a436886f,4,21-Dec-2006 12:54:33,6,1.085,1,1
fd67c593cb90abaa15c627e0a436886f,4,21-Dec-2006 12:54:37,6,0.9440000000000001,2,1
fd67c593cb90abaa15c627e0a436886f,4,21-Dec-2006 12:54:42,4,1.544,1,0
fd67c593cb90abaa15c627e0a436886f,4,21-Dec-2006 12:54:48,4,2.117,1,1
fd67c593cb90abaa15c627e0a436886f,4,21-Dec-2006 12:54:53,6,0.993,1,1
fd67c593cb90abaa15c627e0a436886f,4,21-Dec-2006 12:54:58,4,1.621,1,1
fd67c593cb90abaa15c627e0a436886f,4,21-Dec-2006 12:55:04,8,1.9369999999999998,2,1
fd67c593cb90abaa15c627e0a436886f,4,21-Dec-2006 12:55:11,4,3.625,1,1
fd67c593cb90abaa15c627e0a436886f,4,21-Dec-2006 12:55:18,8,2.5109999999999997,2,1
fd67c593cb90abaa15c627e0a436886f,4,21-Dec-2006 12:55:24,8,1.608,2,1
fd67c593cb90abaa15c627e0a436886f,4,21-Dec-2006 12:55:29,4,1.808,2,1
fd67c593cb90abaa15c627e0a436886f,4,21-Dec-2006 12:55:46,8,12.48,1,0
fd67c593cb90abaa15c627e0a436886f,4,21-Dec-2006 12:55:51,8,1.276,1,1
fd67c593cb90abaa15c627e0a436886f,4,21-Dec-2006 12:55:56,8,0.6769999999999999,2,1
e24aceed9e94cfc474f360142c9aa0cf,6,21-Dec-2006 15:31:59,8,0.633,-1,0
e24aceed9e94cfc474f360142c9aa0cf,6,21-Dec-2006 15:32:04,4,1.597,1,0
e24aceed9e94cfc474f360142c9aa0cf,6,21-Dec-2006 15:32:08,4,0.42800000000000005,2,1
e24aceed9e94cfc474f360142c9aa0cf,6,21-Dec-2006 15:32:13,8,0.527,1,1
e24aceed9e94cfc474f360142c9aa0cf,6,21-Dec-2006 15:32:17,6,0.274,2,1
e24aceed9e94cfc474f360142c9aa0cf,6,21-Dec-2006 15:32:21,6,0.20400000000000001,2,1
e24aceed9e94cfc474f360142c9aa0cf,6,21-Dec-2006 15:32:24,4,0.20600000000000002,2,0
e24aceed9e94cfc474f360142c9aa0cf,6,21-Dec-2006 15:32:29,8,0.26,1,1
e24aceed9e94cfc474f360142c9aa0cf,6,21-Dec-2006 15:32:32,4,0.169,1,0
e24aceed9e94cfc474f360142c9aa0cf,6,21-Dec-2006 15:32:37,8,0.28200000000000003,1,1
e24aceed9e94cfc474f360142c9aa0cf,6,21-Dec-2006 15:32:42,8,0.265,1,1
e24aceed9e94cfc474f360142c9aa0cf,6,21-Dec-2006 15:32:45,4,0.07700000000000001,1,0
