subid,n.types,timestamp,word.len,rt,keypress,correct
a0c482053216be44161a7ff0517ae89c,3,29-Jul-2007 12:01:03,4,0.388,1,1
a0c482053216be44161a7ff0517ae89c,3,29-Jul-2007 12:01:07,6,0.542,1,1
a0c482053216be44161a7ff0517ae89c,3,29-Jul-2007 12:01:11,4,0.41100000000000003,1,1
a0c482053216be44161a7ff0517ae89c,3,29-Jul-2007 12:01:16,8,0.392,1,1
a0c482053216be44161a7ff0517ae89c,3,29-Jul-2007 12:01:19,4,0.404,2,1
a0c482053216be44161a7ff0517ae89c,3,29-Jul-2007 12:01:24,8,0.5670000000000001,2,1
a0c482053216be44161a7ff0517ae89c,3,29-Jul-2007 12:01:28,4,0.225,2,1
a0c482053216be44161a7ff0517ae89c,3,29-Jul-2007 12:01:33,8,0.43800000000000006,1,1
a0c482053216be44161a7ff0517ae89c,3,29-Jul-2007 12:01:36,4,0.4,2,1
a0c482053216be44161a7ff0517ae89c,3,29-Jul-2007 12:01:41,8,0.462,1,1
a0c482053216be44161a7ff0517ae89c,3,29-Jul-2007 12:01:45,4,0.615,1,1
a0c482053216be44161a7ff0517ae89c,3,29-Jul-2007 12:01:50,8,0.72,1,1
a0c482053216be44161a7ff0517ae89c,3,29-Jul-2007 12:01:54,4,0.583,2,1
a0c482053216be44161a7ff0517ae89c,3,29-Jul-2007 12:01:59,6,0.776,2,1
a0c482053216be44161a7ff0517ae89c,3,29-Jul-2007 12:02:03,4,0.35,1,1
a0c482053216be44161a7ff0517ae89c,3,29-Jul-2007 12:02:08,8,0.8240000000000001,2,1
a0c482053216be44161a7ff0517ae89c,3,29-Jul-2007 12:02:17,4,5.779000000000001,2,1
a0c482053216be44161a7ff0517ae89c,3,29-Jul-2007 12:02:22,6,0.8760000000000001,1,1
a0c482053216be44161a7ff0517ae89c,3,29-Jul-2007 12:02:27,8,0.766,2,1
a0c482053216be44161a7ff0517ae89c,3,29-Jul-2007 12:02:31,6,0.452,1,1
0221e70db300f740f32c4c6297075409,3,29-Jul-2007 14:00:32,4,1.187,2,1
0221e70db300f740f32c4c6297075409,3,29-Jul-2007 14:00:37,8,0.8210000000000001,1,1
0221e70db300f740f32c4c6297075409,3,29-Jul-2007 14:00:41,4,0.456,2,1
0221e70db300f740f32c4c6297075409,3,29-Jul-2007 14:00:46,8,0.464,1,1
0221e70db300f740f32c4c6297075409,3,29-Jul-2007 14:00:50,4,0.5690000000000001,1,1
0221e70db300f740f32c4c6297075409,3,29-Jul-2007 14:00:54,6,0.6739999999999999,1,1
0221e70db300f740f32c4c6297075409,3,29-Jul-2007 14:00:58,4,0.652,2,1
0221e70db300f740f32c4c6297075409,3,29-Jul-2007 14:01:04,6,1.2389999999999999,1,1
0221e70db300f740f32c4c6297075409,3,29-Jul-2007 14:01:09,8,0.58,2,1
0221e70db300f740f32c4c6297075409,3,29-Jul-2007 14:01:13,6,0.619,2,1
0221e70db300f740f32c4c6297075409,3,29-Jul-2007 14:01:17,4,1.151,1,1
0221e70db300f740f32c4c6297075409,3,29-Jul-2007 14:01:21,6,0.15900000000000003,1,1
0221e70db300f740f32c4c6297075409,3,29-Jul-2007 14:01:26,8,0.119,1,1
0221e70db300f740f32c4c6297075409,3,29-Jul-2007 14:01:31,6,1.1460000000000001,2,1
0221e70db300f740f32c4c6297075409,3,29-Jul-2007 14:01:36,8,0.54,1,1
0221e70db300f740f32c4c6297075409,3,29-Jul-2007 14:01:40,6,0.446,1,1
0221e70db300f740f32c4c6297075409,3,29-Jul-2007 14:01:44,4,0.119,2,1
0221e70db300f740f32c4c6297075409,3,29-Jul-2007 14:01:48,6,0.15100000000000002,1,1
0221e70db300f740f32c4c6297075409,3,29-Jul-2007 14:01:52,4,1.083,2,1
0221e70db300f740f32c4c6297075409,3,29-Jul-2007 14:01:56,6,0.538,1,1
0221e70db300f740f32c4c6297075409,3,29-Jul-2007 14:02:00,4,0.615,1,1
0221e70db300f740f32c4c6297075409,3,29-Jul-2007 14:02:06,8,1.399,2,1
0221e70db300f740f32c4c6297075409,3,29-Jul-2007 14:02:11,6,0.762,2,1
0221e70db300f740f32c4c6297075409,3,29-Jul-2007 14:02:16,8,0.302,1,1
0221e70db300f740f32c4c6297075409,3,29-Jul-2007 14:02:20,4,0.8370000000000001,2,1
0221e70db300f740f32c4c6297075409,3,29-Jul-2007 14:02:26,6,2.1719999999999997,1,1
0221e70db300f740f32c4c6297075409,3,29-Jul-2007 14:02:31,8,0.8490000000000001,2,1
0221e70db300f740f32c4c6297075409,3,29-Jul-2007 14:02:35,4,0.268,2,1
0221e70db300f740f32c4c6297075409,3,29-Jul-2007 14:02:40,6,1.4489999999999998,1,1
0221e70db300f740f32c4c6297075409,3,29-Jul-2007 14:02:46,8,1.438,2,1
d86d362dab9b895b726ad566efd7374a,6,29-Jul-2007 14:16:46,8,2.601,2,1
d86d362dab9b895b726ad566efd7374a,6,29-Jul-2007 14:16:53,8,2.002,2,1
d86d362dab9b895b726ad566efd7374a,6,29-Jul-2007 14:16:59,8,1.179,1,0
d86d362dab9b895b726ad566efd7374a,6,29-Jul-2007 14:17:03,4,1.08,1,1
d86d362dab9b895b726ad566efd7374a,6,29-Jul-2007 14:17:12,8,4.482,2,0
d86d362dab9b895b726ad566efd7374a,6,29-Jul-2007 14:17:18,8,1.805,2,1
d86d362dab9b895b726ad566efd7374a,6,29-Jul-2007 14:17:23,8,0.591,1,0
d86d362dab9b895b726ad566efd7374a,6,29-Jul-2007 14:17:28,6,1.639,1,1
d86d362dab9b895b726ad566efd7374a,6,29-Jul-2007 14:17:34,8,1.129,1,1
d86d362dab9b895b726ad566efd7374a,6,29-Jul-2007 14:17:40,8,1.345,1,1
d86d362dab9b895b726ad566efd7374a,6,29-Jul-2007 14:17:44,6,0.703,2,0
d86d362dab9b895b726ad566efd7374a,6,29-Jul-2007 14:17:49,4,1.362,1,1
d86d362dab9b895b726ad566efd7374a,6,29-Jul-2007 14:17:53,6,0.274,2,1
d86d362dab9b895b726ad566efd7374a,6,29-Jul-2007 14:17:57,4,0.24900000000000003,2,1
d86d362dab9b895b726ad566efd7374a,6,29-Jul-2007 14:18:01,6,0.43200000000000005,1,1
d86d362dab9b895b726ad566efd7374a,6,29-Jul-2007 14:18:06,4,0.9410000000000001,1,0
d86d362dab9b895b726ad566efd7374a,6,29-Jul-2007 14:18:10,6,0.502,1,0
d86d362dab9b895b726ad566efd7374a,6,29-Jul-2007 14:18:15,8,0.466,1,1
d86d362dab9b895b726ad566efd7374a,6,29-Jul-2007 14:18:22,8,3.251,1,0
d86d362dab9b895b726ad566efd7374a,6,29-Jul-2007 14:18:27,6,0.28200000000000003,2,1
d86d362dab9b895b726ad566efd7374a,6,29-Jul-2007 14:18:32,8,0.8140000000000001,2,1
d86d362dab9b895b726ad566efd7374a,6,29-Jul-2007 14:18:38,6,2.0359999999999996,1,1
d86d362dab9b895b726ad566efd7374a,6,29-Jul-2007 14:18:45,8,2.5759999999999996,1,1
d86d362dab9b895b726ad566efd7374a,6,29-Jul-2007 14:18:49,4,0.981,1,0
d86d362dab9b895b726ad566efd7374a,6,29-Jul-2007 14:18:54,4,1.885,2,1
d86d362dab9b895b726ad566efd7374a,6,29-Jul-2007 14:18:58,6,0.252,2,0
d86d362dab9b895b726ad566efd7374a,6,29-Jul-2007 14:19:03,8,0.53,2,1
d86d362dab9b895b726ad566efd7374a,6,29-Jul-2007 14:19:07,4,0.903,1,1
d86d362dab9b895b726ad566efd7374a,6,29-Jul-2007 14:19:12,8,0.328,1,1
d86d362dab9b895b726ad566efd7374a,6,29-Jul-2007 14:19:16,6,0.32999999999999996,2,1
829f768631239d92183d371b2011a1db,6,29-Jul-2007 15:07:55,8,0.515,1,1
829f768631239d92183d371b2011a1db,6,29-Jul-2007 15:07:59,4,0.42700000000000005,2,1
829f768631239d92183d371b2011a1db,6,29-Jul-2007 15:08:04,6,0.5640000000000001,2,1
829f768631239d92183d371b2011a1db,6,29-Jul-2007 15:08:08,6,0.505,1,1
829f768631239d92183d371b2011a1db,6,29-Jul-2007 15:08:12,4,0.40800000000000003,1,1
829f768631239d92183d371b2011a1db,6,29-Jul-2007 15:08:16,6,0.24500000000000002,2,1
829f768631239d92183d371b2011a1db,6,29-Jul-2007 15:08:20,6,0.561,2,1
829f768631239d92183d371b2011a1db,6,29-Jul-2007 15:08:24,6,0.21900000000000003,2,1
829f768631239d92183d371b2011a1db,6,29-Jul-2007 15:08:29,4,0.974,1,0
829f768631239d92183d371b2011a1db,6,29-Jul-2007 15:08:33,6,0.21800000000000003,2,1
829f768631239d92183d371b2011a1db,6,29-Jul-2007 15:08:38,8,0.614,2,1
829f768631239d92183d371b2011a1db,6,29-Jul-2007 15:08:42,6,0.381,1,1
829f768631239d92183d371b2011a1db,6,29-Jul-2007 15:08:47,8,0.42500000000000004,2,1
829f768631239d92183d371b2011a1db,6,29-Jul-2007 15:08:51,4,0.693,1,1
829f768631239d92183d371b2011a1db,6,29-Jul-2007 15:08:55,6,0.196,2,1
829f768631239d92183d371b2011a1db,6,29-Jul-2007 15:08:59,4,0.404,1,1
829f768631239d92183d371b2011a1db,6,29-Jul-2007 15:09:02,4,0.41800000000000004,2,1
829f768631239d92183d371b2011a1db,6,29-Jul-2007 15:09:07,6,0.653,1,1
829f768631239d92183d371b2011a1db,6,29-Jul-2007 15:09:11,4,0.263,2,1
829f768631239d92183d371b2011a1db,6,29-Jul-2007 15:09:15,4,0.928,2,1
829f768631239d92183d371b2011a1db,6,29-Jul-2007 15:09:20,8,0.6619999999999999,2,1
829f768631239d92183d371b2011a1db,6,29-Jul-2007 15:09:24,4,1.058,1,1
829f768631239d92183d371b2011a1db,6,29-Jul-2007 15:09:28,4,0.317,1,1
829f768631239d92183d371b2011a1db,6,29-Jul-2007 15:09:32,4,0.754,1,1
829f768631239d92183d371b2011a1db,6,29-Jul-2007 15:09:36,6,0.371,1,1
829f768631239d92183d371b2011a1db,6,29-Jul-2007 15:09:41,8,0.383,2,1
829f768631239d92183d371b2011a1db,6,29-Jul-2007 15:09:45,6,0.184,2,1
829f768631239d92183d371b2011a1db,6,29-Jul-2007 15:09:50,8,0.14700000000000002,2,1
829f768631239d92183d371b2011a1db,6,29-Jul-2007 15:09:53,4,0.527,2,1
829f768631239d92183d371b2011a1db,6,29-Jul-2007 15:09:59,8,0.6779999999999999,1,1
aa6d95ec13bb15eb102db409e22e8726,6,29-Jul-2007 15:58:59,8,1.199,1,1
aa6d95ec13bb15eb102db409e22e8726,6,29-Jul-2007 15:59:05,8,1.613,1,1
aa6d95ec13bb15eb102db409e22e8726,6,29-Jul-2007 15:59:10,8,0.505,1,1
aa6d95ec13bb15eb102db409e22e8726,6,29-Jul-2007 15:59:15,8,0.498,1,1
aa6d95ec13bb15eb102db409e22e8726,6,29-Jul-2007 15:59:20,6,1.7409999999999999,2,1
aa6d95ec13bb15eb102db409e22e8726,6,29-Jul-2007 15:59:26,4,2.445,2,0
aa6d95ec13bb15eb102db409e22e8726,6,29-Jul-2007 15:59:31,6,1.123,1,0
aa6d95ec13bb15eb102db409e22e8726,6,29-Jul-2007 15:59:35,4,0.611,1,1
aa6d95ec13bb15eb102db409e22e8726,6,29-Jul-2007 15:59:42,4,3.968,1,1
aa6d95ec13bb15eb102db409e22e8726,6,29-Jul-2007 15:59:48,8,0.964,2,1
aa6d95ec13bb15eb102db409e22e8726,6,29-Jul-2007 15:59:52,6,0.6849999999999999,1,1
aa6d95ec13bb15eb102db409e22e8726,6,29-Jul-2007 15:59:59,8,2.294,1,1
aa6d95ec13bb15eb102db409e22e8726,6,29-Jul-2007 16:00:07,8,3.9109999999999996,2,1
aa6d95ec13bb15eb102db409e22e8726,6,29-Jul-2007 16:00:11,4,0.8550000000000001,1,1
aa6d95ec13bb15eb102db409e22e8726,6,29-Jul-2007 16:00:16,6,1.086,2,0
aa6d95ec13bb15eb102db409e22e8726,6,29-Jul-2007 16:00:22,8,0.8680000000000001,2,1
aa6d95ec13bb15eb102db409e22e8726,6,29-Jul-2007 16:00:27,6,1.224,1,1
aa6d95ec13bb15eb102db409e22e8726,6,29-Jul-2007 16:00:31,4,0.994,1,0
aa6d95ec13bb15eb102db409e22e8726,6,29-Jul-2007 16:00:35,6,0.461,1,0
aa6d95ec13bb15eb102db409e22e8726,6,29-Jul-2007 16:00:39,4,0.55,2,0
aa6d95ec13bb15eb102db409e22e8726,6,29-Jul-2007 16:00:43,4,0.7969999999999999,1,0
aa6d95ec13bb15eb102db409e22e8726,6,29-Jul-2007 16:00:47,4,0.616,2,0
aa6d95ec13bb15eb102db409e22e8726,6,29-Jul-2007 16:00:52,6,0.6739999999999999,1,0
aa6d95ec13bb15eb102db409e22e8726,6,29-Jul-2007 16:00:58,8,1.874,2,1
aa6d95ec13bb15eb102db409e22e8726,6,29-Jul-2007 16:01:03,6,0.9490000000000001,1,0
aa6d95ec13bb15eb102db409e22e8726,6,29-Jul-2007 16:01:08,8,0.20400000000000001,1,1
aa6d95ec13bb15eb102db409e22e8726,6,29-Jul-2007 16:01:13,8,1.118,2,1
aa6d95ec13bb15eb102db409e22e8726,6,29-Jul-2007 16:01:18,6,0.5660000000000001,1,1
aa6d95ec13bb15eb102db409e22e8726,6,29-Jul-2007 16:01:21,4,0.5750000000000001,2,1
aa6d95ec13bb15eb102db409e22e8726,6,29-Jul-2007 16:01:27,6,1.645,1,0
ec872c9db44337207deda900d3f7fd88,9,29-Jul-2007 16:13:19,6,3.473,2,1
ec872c9db44337207deda900d3f7fd88,9,29-Jul-2007 16:13:23,4,1.046,2,0
ec872c9db44337207deda900d3f7fd88,9,29-Jul-2007 16:13:28,6,1.334,2,1
ec872c9db44337207deda900d3f7fd88,9,29-Jul-2007 16:13:33,8,0.41100000000000003,1,1
ec872c9db44337207deda900d3f7fd88,9,29-Jul-2007 16:13:38,8,0.757,1,1
ec872c9db44337207deda900d3f7fd88,9,29-Jul-2007 16:13:42,4,0.7,2,1
ec872c9db44337207deda900d3f7fd88,9,29-Jul-2007 16:13:49,6,2.3749999999999996,2,1
ec872c9db44337207deda900d3f7fd88,9,29-Jul-2007 16:13:54,8,1.012,2,1
ec872c9db44337207deda900d3f7fd88,9,29-Jul-2007 16:13:59,8,0.398,1,1
ec872c9db44337207deda900d3f7fd88,9,29-Jul-2007 16:14:04,6,0.997,2,1
ec872c9db44337207deda900d3f7fd88,9,29-Jul-2007 16:14:08,6,0.33999999999999997,1,1
ec872c9db44337207deda900d3f7fd88,9,29-Jul-2007 16:14:11,4,0.33999999999999997,1,1
ec872c9db44337207deda900d3f7fd88,9,29-Jul-2007 16:14:15,4,0.28500000000000003,1,0
ec872c9db44337207deda900d3f7fd88,9,29-Jul-2007 16:14:19,4,0.493,1,1
ec872c9db44337207deda900d3f7fd88,9,29-Jul-2007 16:14:23,6,0.42000000000000004,1,1
ec872c9db44337207deda900d3f7fd88,9,29-Jul-2007 16:14:32,4,5.319999999999999,2,0
ec872c9db44337207deda900d3f7fd88,9,29-Jul-2007 16:14:36,6,0.735,1,1
ec872c9db44337207deda900d3f7fd88,9,29-Jul-2007 16:14:40,4,0.765,2,0
ec872c9db44337207deda900d3f7fd88,9,29-Jul-2007 16:14:45,6,0.48600000000000004,2,1
ec872c9db44337207deda900d3f7fd88,9,29-Jul-2007 16:14:50,8,0.619,2,1
ec872c9db44337207deda900d3f7fd88,9,29-Jul-2007 16:15:00,8,5.343999999999999,1,0
ec872c9db44337207deda900d3f7fd88,9,29-Jul-2007 16:15:05,8,0.6759999999999999,1,1
ec872c9db44337207deda900d3f7fd88,9,29-Jul-2007 16:15:12,4,4.03,2,0
ec872c9db44337207deda900d3f7fd88,9,29-Jul-2007 16:15:17,8,0.459,1,1
ec872c9db44337207deda900d3f7fd88,9,29-Jul-2007 16:15:21,4,0.452,1,1
ec872c9db44337207deda900d3f7fd88,9,29-Jul-2007 16:15:26,6,1.44,1,1
ec872c9db44337207deda900d3f7fd88,9,29-Jul-2007 16:15:32,8,1.77,2,1
ec872c9db44337207deda900d3f7fd88,9,29-Jul-2007 16:15:37,8,0.456,1,1
ec872c9db44337207deda900d3f7fd88,9,29-Jul-2007 16:15:41,4,0.659,2,0
ec872c9db44337207deda900d3f7fd88,9,29-Jul-2007 16:15:45,6,0.513,1,1
bca53ec3ed57f25ccef72fe1a4858b2f,3,29-Jul-2007 16:37:38,8,5.049,1,0
bca53ec3ed57f25ccef72fe1a4858b2f,3,29-Jul-2007 16:37:44,4,3.0549999999999997,2,1
bca53ec3ed57f25ccef72fe1a4858b2f,3,29-Jul-2007 16:37:49,6,1.412,2,1
bca53ec3ed57f25ccef72fe1a4858b2f,3,29-Jul-2007 16:37:55,8,0.8490000000000001,1,1
bca53ec3ed57f25ccef72fe1a4858b2f,3,29-Jul-2007 16:38:00,6,1.066,2,1
bca53ec3ed57f25ccef72fe1a4858b2f,3,29-Jul-2007 16:38:04,4,0.605,2,1
bca53ec3ed57f25ccef72fe1a4858b2f,3,29-Jul-2007 16:38:08,8,0.553,1,1
bca53ec3ed57f25ccef72fe1a4858b2f,3,29-Jul-2007 16:38:12,4,0.29300000000000004,2,1
bca53ec3ed57f25ccef72fe1a4858b2f,3,29-Jul-2007 16:38:17,8,0.47800000000000004,2,1
bca53ec3ed57f25ccef72fe1a4858b2f,3,29-Jul-2007 16:38:21,4,0.8550000000000001,2,1
bca53ec3ed57f25ccef72fe1a4858b2f,3,29-Jul-2007 16:38:25,6,0.365,2,1
bca53ec3ed57f25ccef72fe1a4858b2f,3,29-Jul-2007 16:38:30,8,0.347,2,1
bca53ec3ed57f25ccef72fe1a4858b2f,3,29-Jul-2007 16:38:34,6,0.387,1,1
bca53ec3ed57f25ccef72fe1a4858b2f,3,29-Jul-2007 16:38:38,4,0.384,1,1
bca53ec3ed57f25ccef72fe1a4858b2f,3,29-Jul-2007 16:38:43,8,0.384,2,1
bca53ec3ed57f25ccef72fe1a4858b2f,3,29-Jul-2007 16:38:46,4,0.328,1,1
bca53ec3ed57f25ccef72fe1a4858b2f,3,29-Jul-2007 16:38:51,6,0.8700000000000001,2,1
bca53ec3ed57f25ccef72fe1a4858b2f,3,29-Jul-2007 16:38:56,8,0.222,1,1
bca53ec3ed57f25ccef72fe1a4858b2f,3,29-Jul-2007 16:38:59,4,0.183,2,1
bca53ec3ed57f25ccef72fe1a4858b2f,3,29-Jul-2007 16:39:03,6,0.40800000000000003,1,1
bca53ec3ed57f25ccef72fe1a4858b2f,3,29-Jul-2007 16:39:08,8,0.317,2,1
bca53ec3ed57f25ccef72fe1a4858b2f,3,29-Jul-2007 16:39:12,4,0.8600000000000001,1,1
bca53ec3ed57f25ccef72fe1a4858b2f,3,29-Jul-2007 16:39:16,6,0.29200000000000004,1,1
bca53ec3ed57f25ccef72fe1a4858b2f,3,29-Jul-2007 16:39:20,4,0.17800000000000002,2,1
bca53ec3ed57f25ccef72fe1a4858b2f,3,29-Jul-2007 16:39:26,8,1.2089999999999999,2,1
bca53ec3ed57f25ccef72fe1a4858b2f,3,29-Jul-2007 16:39:29,4,0.21500000000000002,2,1
bca53ec3ed57f25ccef72fe1a4858b2f,3,29-Jul-2007 16:39:34,8,0.966,2,1
bca53ec3ed57f25ccef72fe1a4858b2f,3,29-Jul-2007 16:39:39,6,0.306,1,1
bca53ec3ed57f25ccef72fe1a4858b2f,3,29-Jul-2007 16:39:43,8,0.508,2,1
bca53ec3ed57f25ccef72fe1a4858b2f,3,29-Jul-2007 16:39:47,4,0.224,1,1
210a3c003849894a90a8fb029bb6b455,6,29-Jul-2007 16:51:39,6,1.5,1,1
210a3c003849894a90a8fb029bb6b455,6,29-Jul-2007 16:51:44,4,1.578,1,1
210a3c003849894a90a8fb029bb6b455,6,29-Jul-2007 16:51:50,6,1.4029999999999998,1,1
210a3c003849894a90a8fb029bb6b455,6,29-Jul-2007 16:51:55,4,1.7449999999999999,1,1
210a3c003849894a90a8fb029bb6b455,6,29-Jul-2007 16:52:01,6,2.6670000000000003,2,0
210a3c003849894a90a8fb029bb6b455,6,29-Jul-2007 16:52:06,8,0.898,1,1
210a3c003849894a90a8fb029bb6b455,6,29-Jul-2007 16:52:12,8,1.049,2,1
210a3c003849894a90a8fb029bb6b455,6,29-Jul-2007 16:52:20,6,3.719,2,1
210a3c003849894a90a8fb029bb6b455,6,29-Jul-2007 16:52:24,8,0.24700000000000003,1,1
210a3c003849894a90a8fb029bb6b455,6,29-Jul-2007 16:52:31,4,3.681,2,1
210a3c003849894a90a8fb029bb6b455,6,29-Jul-2007 16:52:36,8,0.34299999999999997,1,1
210a3c003849894a90a8fb029bb6b455,6,29-Jul-2007 16:52:40,4,0.52,2,1
210a3c003849894a90a8fb029bb6b455,6,29-Jul-2007 16:52:45,8,0.509,1,1
210a3c003849894a90a8fb029bb6b455,6,29-Jul-2007 16:52:48,4,0.133,1,1
210a3c003849894a90a8fb029bb6b455,6,29-Jul-2007 16:52:52,6,0.203,2,1
210a3c003849894a90a8fb029bb6b455,6,29-Jul-2007 16:52:57,4,0.801,1,0
210a3c003849894a90a8fb029bb6b455,6,29-Jul-2007 16:53:01,8,0.038,2,1
210a3c003849894a90a8fb029bb6b455,6,29-Jul-2007 16:53:05,6,0.6759999999999999,1,1
210a3c003849894a90a8fb029bb6b455,6,29-Jul-2007 16:53:10,8,0.363,2,1
210a3c003849894a90a8fb029bb6b455,6,29-Jul-2007 16:53:16,6,2.0519999999999996,1,0
210a3c003849894a90a8fb029bb6b455,6,29-Jul-2007 16:53:20,6,0.33399999999999996,1,1
210a3c003849894a90a8fb029bb6b455,6,29-Jul-2007 16:53:26,6,1.972,2,1
210a3c003849894a90a8fb029bb6b455,6,29-Jul-2007 16:53:32,8,1.129,2,1
210a3c003849894a90a8fb029bb6b455,6,29-Jul-2007 16:53:35,4,0.254,2,0
210a3c003849894a90a8fb029bb6b455,6,29-Jul-2007 16:53:40,4,1.9369999999999998,2,0
210a3c003849894a90a8fb029bb6b455,6,29-Jul-2007 16:53:45,6,0.33099999999999996,1,0
210a3c003849894a90a8fb029bb6b455,6,29-Jul-2007 16:53:50,8,0.587,1,1
210a3c003849894a90a8fb029bb6b455,6,29-Jul-2007 16:53:54,8,0.28900000000000003,2,1
210a3c003849894a90a8fb029bb6b455,6,29-Jul-2007 16:53:59,8,0.728,2,0
210a3c003849894a90a8fb029bb6b455,6,29-Jul-2007 16:54:03,6,0.138,2,1
ced2b0f74b652d63547db08983972608,9,22-Sep-2007 11:59:53,8,1.7209999999999999,1,1
ced2b0f74b652d63547db08983972608,9,22-Sep-2007 11:59:59,6,1.596,1,1
ced2b0f74b652d63547db08983972608,9,22-Sep-2007 12:00:05,4,3.0309999999999997,2,0
ced2b0f74b652d63547db08983972608,9,22-Sep-2007 12:00:10,6,1.246,1,1
ced2b0f74b652d63547db08983972608,9,22-Sep-2007 12:00:15,8,0.8630000000000001,2,1
ced2b0f74b652d63547db08983972608,9,22-Sep-2007 12:00:20,8,0.637,1,1
ced2b0f74b652d63547db08983972608,9,22-Sep-2007 12:00:25,4,1.7209999999999999,2,0
ced2b0f74b652d63547db08983972608,9,22-Sep-2007 12:00:31,8,1.536,1,0
ced2b0f74b652d63547db08983972608,9,22-Sep-2007 12:00:36,4,1.272,2,1
ced2b0f74b652d63547db08983972608,9,22-Sep-2007 12:00:40,6,0.5650000000000001,1,1
ced2b0f74b652d63547db08983972608,9,22-Sep-2007 12:00:46,8,0.8420000000000001,2,0
ced2b0f74b652d63547db08983972608,9,22-Sep-2007 12:00:51,4,1.81,1,1
ced2b0f74b652d63547db08983972608,9,22-Sep-2007 12:00:56,6,0.961,1,0
ced2b0f74b652d63547db08983972608,9,22-Sep-2007 12:01:00,6,0.93,1,0
ced2b0f74b652d63547db08983972608,9,22-Sep-2007 12:01:05,6,0.525,2,1
ced2b0f74b652d63547db08983972608,9,22-Sep-2007 12:01:10,6,1.078,2,0
ced2b0f74b652d63547db08983972608,9,22-Sep-2007 12:01:15,8,0.934,1,1
ced2b0f74b652d63547db08983972608,9,22-Sep-2007 12:01:20,6,1.008,1,0
ced2b0f74b652d63547db08983972608,9,22-Sep-2007 12:01:26,8,1.819,1,1
ced2b0f74b652d63547db08983972608,9,22-Sep-2007 12:01:32,8,1.327,2,1
ced2b0f74b652d63547db08983972608,9,22-Sep-2007 12:01:38,6,2.6159999999999997,1,0
ced2b0f74b652d63547db08983972608,9,22-Sep-2007 12:01:44,8,1.036,1,1
ced2b0f74b652d63547db08983972608,9,22-Sep-2007 12:01:49,8,0.8300000000000001,1,1
ced2b0f74b652d63547db08983972608,9,22-Sep-2007 12:01:55,8,1.169,1,1
ced2b0f74b652d63547db08983972608,9,22-Sep-2007 12:02:02,8,2.708,1,1
ced2b0f74b652d63547db08983972608,9,22-Sep-2007 12:02:06,6,0.517,2,1
ced2b0f74b652d63547db08983972608,9,22-Sep-2007 12:02:15,4,5.324999999999999,1,0
ced2b0f74b652d63547db08983972608,9,22-Sep-2007 12:02:19,4,1.355,1,0
ced2b0f74b652d63547db08983972608,9,22-Sep-2007 12:02:25,8,0.761,2,1
ced2b0f74b652d63547db08983972608,9,22-Sep-2007 12:02:30,4,2.3499999999999996,2,0
6d89835d8015c3ba4028693b05e46b6a,3,23-Sep-2007 10:53:15,4,4.194999999999999,2,1
6d89835d8015c3ba4028693b05e46b6a,3,23-Sep-2007 10:53:22,8,2.726,1,1
6d89835d8015c3ba4028693b05e46b6a,3,23-Sep-2007 10:53:29,4,4.045,2,1
6d89835d8015c3ba4028693b05e46b6a,3,23-Sep-2007 10:53:36,8,1.8800000000000001,1,1
6d89835d8015c3ba4028693b05e46b6a,3,23-Sep-2007 10:53:41,4,2.2670000000000003,1,1
6d89835d8015c3ba4028693b05e46b6a,3,23-Sep-2007 10:53:46,6,1.118,1,1
6d89835d8015c3ba4028693b05e46b6a,3,23-Sep-2007 10:53:51,4,0.8610000000000001,2,1
6d89835d8015c3ba4028693b05e46b6a,3,23-Sep-2007 10:53:56,6,1.332,1,1
6d89835d8015c3ba4028693b05e46b6a,3,23-Sep-2007 10:54:01,8,1.1540000000000001,1,0
6d89835d8015c3ba4028693b05e46b6a,3,23-Sep-2007 10:54:08,6,3.18,2,1
6d89835d8015c3ba4028693b05e46b6a,3,23-Sep-2007 10:54:20,4,7.777,1,1
6d89835d8015c3ba4028693b05e46b6a,3,23-Sep-2007 10:54:24,6,1.062,1,1
6d89835d8015c3ba4028693b05e46b6a,3,23-Sep-2007 10:54:30,8,1.1980000000000002,1,1
6d89835d8015c3ba4028693b05e46b6a,3,23-Sep-2007 10:54:35,6,0.9390000000000001,2,1
6d89835d8015c3ba4028693b05e46b6a,3,23-Sep-2007 10:54:42,8,3.043,1,1
6d89835d8015c3ba4028693b05e46b6a,3,23-Sep-2007 10:54:47,6,0.449,1,1
6d89835d8015c3ba4028693b05e46b6a,3,23-Sep-2007 10:54:51,4,1.572,2,1
6d89835d8015c3ba4028693b05e46b6a,3,23-Sep-2007 10:54:57,6,1.1960000000000002,1,1
6d89835d8015c3ba4028693b05e46b6a,3,23-Sep-2007 10:55:04,4,3.665,2,1
6d89835d8015c3ba4028693b05e46b6a,3,23-Sep-2007 10:55:09,6,1.1340000000000001,1,1
6d89835d8015c3ba4028693b05e46b6a,3,23-Sep-2007 10:55:12,4,0.395,1,1
6d89835d8015c3ba4028693b05e46b6a,3,23-Sep-2007 10:55:19,8,1.942,1,0
6d89835d8015c3ba4028693b05e46b6a,3,23-Sep-2007 10:55:23,6,0.6689999999999999,2,1
6d89835d8015c3ba4028693b05e46b6a,3,23-Sep-2007 10:55:35,8,7.467,1,1
6d89835d8015c3ba4028693b05e46b6a,3,23-Sep-2007 10:55:39,4,0.75,2,1
