subid,n.tokens,timestamp,word.len,rt,keypress,correct
4aa856d6fc9849c46d1182dd638c3b5e,100,19-May-2007 15:05:43,8,6.297,1,1
4aa856d6fc9849c46d1182dd638c3b5e,100,19-May-2007 15:05:48,6,0.8680000000000001,1,1
4aa856d6fc9849c46d1182dd638c3b5e,100,19-May-2007 15:05:54,4,2.726,2,0
4aa856d6fc9849c46d1182dd638c3b5e,100,19-May-2007 15:05:59,8,0.773,2,0
4aa856d6fc9849c46d1182dd638c3b5e,100,19-May-2007 15:06:03,4,0.888,1,0
4aa856d6fc9849c46d1182dd638c3b5e,100,19-May-2007 15:06:07,4,0.642,1,1
4aa856d6fc9849c46d1182dd638c3b5e,100,19-May-2007 15:06:15,8,2.9739999999999998,1,1
4aa856d6fc9849c46d1182dd638c3b5e,100,19-May-2007 15:06:20,8,1.1780000000000002,1,0
4aa856d6fc9849c46d1182dd638c3b5e,100,19-May-2007 15:06:26,8,1.4129999999999998,1,0
4aa856d6fc9849c46d1182dd638c3b5e,100,19-May-2007 15:06:31,6,1.2449999999999999,2,1
4aa856d6fc9849c46d1182dd638c3b5e,100,19-May-2007 15:06:35,6,0.493,1,0
4aa856d6fc9849c46d1182dd638c3b5e,100,19-May-2007 15:06:40,8,0.635,1,0
4aa856d6fc9849c46d1182dd638c3b5e,100,19-May-2007 15:06:45,6,0.465,2,1
4aa856d6fc9849c46d1182dd638c3b5e,100,19-May-2007 15:06:51,4,2.94,1,1
4aa856d6fc9849c46d1182dd638c3b5e,100,19-May-2007 15:06:59,6,4.111999999999999,2,1
4aa856d6fc9849c46d1182dd638c3b5e,100,19-May-2007 15:07:03,4,0.8230000000000001,1,0
4aa856d6fc9849c46d1182dd638c3b5e,100,19-May-2007 15:07:08,6,0.754,2,1
4aa856d6fc9849c46d1182dd638c3b5e,100,19-May-2007 15:07:13,6,1.102,2,1
4aa856d6fc9849c46d1182dd638c3b5e,100,19-May-2007 15:07:18,6,1.544,1,0
4aa856d6fc9849c46d1182dd638c3b5e,100,19-May-2007 15:07:24,6,1.8980000000000001,2,1
4aa856d6fc9849c46d1182dd638c3b5e,100,19-May-2007 15:07:31,8,2.4359999999999995,1,1
4aa856d6fc9849c46d1182dd638c3b5e,100,19-May-2007 15:07:35,8,0.347,1,1
b4328c3320467f15b34b176895aab8c0,100,19-May-2007 15:03:57,8,0.708,1,1
b4328c3320467f15b34b176895aab8c0,100,19-May-2007 15:04:01,4,0.739,2,1
b4328c3320467f15b34b176895aab8c0,100,19-May-2007 15:04:06,8,0.314,1,1
b4328c3320467f15b34b176895aab8c0,100,19-May-2007 15:04:11,6,0.48100000000000004,2,1
b4328c3320467f15b34b176895aab8c0,100,19-May-2007 15:04:15,8,0.322,1,0
b4328c3320467f15b34b176895aab8c0,100,19-May-2007 15:04:20,6,0.382,2,1
b4328c3320467f15b34b176895aab8c0,100,19-May-2007 15:04:24,8,0.306,1,0
b4328c3320467f15b34b176895aab8c0,100,19-May-2007 15:04:28,4,0.5650000000000001,2,0
b4328c3320467f15b34b176895aab8c0,100,19-May-2007 15:04:33,8,0.42200000000000004,1,1
b4328c3320467f15b34b176895aab8c0,100,19-May-2007 15:04:37,4,0.6839999999999999,2,1
b4328c3320467f15b34b176895aab8c0,100,19-May-2007 15:04:42,8,0.29400000000000004,1,1
b4328c3320467f15b34b176895aab8c0,100,19-May-2007 15:04:46,4,0.442,2,0
b4328c3320467f15b34b176895aab8c0,100,19-May-2007 15:04:49,4,0.48600000000000004,2,1
b4328c3320467f15b34b176895aab8c0,100,19-May-2007 15:04:54,6,0.262,2,0
b4328c3320467f15b34b176895aab8c0,100,19-May-2007 15:04:57,4,0.306,2,1
b4328c3320467f15b34b176895aab8c0,100,19-May-2007 15:05:02,8,0.304,1,0
b4328c3320467f15b34b176895aab8c0,100,19-May-2007 15:05:06,6,0.40800000000000003,1,0
b4328c3320467f15b34b176895aab8c0,100,19-May-2007 15:05:11,8,0.184,2,0
b4328c3320467f15b34b176895aab8c0,100,19-May-2007 15:05:15,6,0.40700000000000003,2,1
b4328c3320467f15b34b176895aab8c0,100,19-May-2007 15:05:20,8,0.307,1,1
b4328c3320467f15b34b176895aab8c0,100,19-May-2007 15:05:25,6,0.774,2,1
b4328c3320467f15b34b176895aab8c0,100,19-May-2007 15:05:28,4,0.396,2,1
b4328c3320467f15b34b176895aab8c0,100,19-May-2007 15:05:33,6,0.307,2,1
b4328c3320467f15b34b176895aab8c0,100,19-May-2007 15:05:36,4,0.29800000000000004,2,1
b4328c3320467f15b34b176895aab8c0,100,19-May-2007 15:05:41,8,0.37,1,1
b4328c3320467f15b34b176895aab8c0,100,19-May-2007 15:05:45,6,0.32,2,1
b4328c3320467f15b34b176895aab8c0,100,19-May-2007 15:05:50,8,0.17700000000000002,1,0
b4328c3320467f15b34b176895aab8c0,100,19-May-2007 15:05:53,4,0.23900000000000002,2,1
b4328c3320467f15b34b176895aab8c0,100,19-May-2007 15:05:58,6,0.441,2,0
b4328c3320467f15b34b176895aab8c0,100,19-May-2007 15:06:02,6,0.6669999999999999,2,1
155c2abc6e391bad7f60480b35bebeb3,300,19-May-2007 10:47:04,6,12.19,2,1
155c2abc6e391bad7f60480b35bebeb3,300,19-May-2007 10:47:16,6,8.412,1,1
155c2abc6e391bad7f60480b35bebeb3,300,19-May-2007 10:47:25,8,4.153,1,1
155c2abc6e391bad7f60480b35bebeb3,300,19-May-2007 10:47:33,6,3.8059999999999996,2,1
155c2abc6e391bad7f60480b35bebeb3,300,19-May-2007 10:47:38,8,0.904,2,1
155c2abc6e391bad7f60480b35bebeb3,300,19-May-2007 10:47:44,6,2.29,1,1
155c2abc6e391bad7f60480b35bebeb3,300,19-May-2007 10:47:50,4,2.8289999999999997,1,1
155c2abc6e391bad7f60480b35bebeb3,300,19-May-2007 10:47:55,6,0.765,1,1
155c2abc6e391bad7f60480b35bebeb3,300,19-May-2007 10:48:00,8,0.8750000000000001,2,0
155c2abc6e391bad7f60480b35bebeb3,300,19-May-2007 10:48:06,8,1.6740000000000002,1,0
155c2abc6e391bad7f60480b35bebeb3,300,19-May-2007 10:48:11,6,0.591,1,1
155c2abc6e391bad7f60480b35bebeb3,300,19-May-2007 10:48:16,8,0.653,2,1
155c2abc6e391bad7f60480b35bebeb3,300,19-May-2007 10:48:20,4,0.927,1,1
155c2abc6e391bad7f60480b35bebeb3,300,19-May-2007 10:48:25,8,0.965,2,0
155c2abc6e391bad7f60480b35bebeb3,300,19-May-2007 10:48:29,6,0.443,1,0
155c2abc6e391bad7f60480b35bebeb3,300,19-May-2007 10:48:34,4,0.754,2,1
155c2abc6e391bad7f60480b35bebeb3,300,19-May-2007 10:48:38,4,0.726,2,1
155c2abc6e391bad7f60480b35bebeb3,300,19-May-2007 10:48:43,8,0.9510000000000001,1,1
155c2abc6e391bad7f60480b35bebeb3,300,19-May-2007 10:48:48,8,0.534,1,0
155c2abc6e391bad7f60480b35bebeb3,300,19-May-2007 10:48:55,6,3.097,2,1
155c2abc6e391bad7f60480b35bebeb3,300,19-May-2007 10:49:00,6,1.529,2,1
155c2abc6e391bad7f60480b35bebeb3,300,19-May-2007 10:49:05,8,0.496,2,1
155c2abc6e391bad7f60480b35bebeb3,300,19-May-2007 10:49:12,4,4.06,2,1
155c2abc6e391bad7f60480b35bebeb3,300,19-May-2007 10:49:17,6,0.812,1,1
155c2abc6e391bad7f60480b35bebeb3,300,19-May-2007 10:49:23,8,1.774,2,1
155c2abc6e391bad7f60480b35bebeb3,300,19-May-2007 10:49:28,6,0.737,1,1
155c2abc6e391bad7f60480b35bebeb3,300,19-May-2007 10:49:33,8,0.651,1,0
155c2abc6e391bad7f60480b35bebeb3,300,19-May-2007 10:49:41,4,5.049,1,1
155c2abc6e391bad7f60480b35bebeb3,300,19-May-2007 10:49:46,6,1.286,2,1
155c2abc6e391bad7f60480b35bebeb3,300,19-May-2007 10:49:51,4,1.278,2,1
d59d2911bf2303abd3509d34a5a4e9f3,600,19-May-2007 11:00:56,8,1.9669999999999999,2,0
d59d2911bf2303abd3509d34a5a4e9f3,600,19-May-2007 11:01:00,6,0.708,1,1
d59d2911bf2303abd3509d34a5a4e9f3,600,19-May-2007 11:01:05,8,0.688,2,1
d59d2911bf2303abd3509d34a5a4e9f3,600,19-May-2007 11:01:10,6,0.524,2,1
d59d2911bf2303abd3509d34a5a4e9f3,600,19-May-2007 11:01:15,8,0.895,1,1
d59d2911bf2303abd3509d34a5a4e9f3,600,19-May-2007 11:01:20,8,0.39,2,1
d59d2911bf2303abd3509d34a5a4e9f3,600,19-May-2007 11:01:24,4,1.072,2,1
d59d2911bf2303abd3509d34a5a4e9f3,600,19-May-2007 11:01:29,8,0.605,2,0
d59d2911bf2303abd3509d34a5a4e9f3,600,19-May-2007 11:01:33,4,0.711,1,0
d59d2911bf2303abd3509d34a5a4e9f3,600,19-May-2007 11:01:40,8,2.181,1,0
d59d2911bf2303abd3509d34a5a4e9f3,600,19-May-2007 11:01:45,8,0.46,1,0
d59d2911bf2303abd3509d34a5a4e9f3,600,19-May-2007 11:01:49,8,0.347,1,1
d59d2911bf2303abd3509d34a5a4e9f3,600,19-May-2007 11:01:54,8,0.42600000000000005,1,1
d59d2911bf2303abd3509d34a5a4e9f3,600,19-May-2007 11:01:58,6,0.168,2,1
d59d2911bf2303abd3509d34a5a4e9f3,600,19-May-2007 11:02:02,4,0.555,2,1
d59d2911bf2303abd3509d34a5a4e9f3,600,19-May-2007 11:02:06,4,0.457,1,1
d59d2911bf2303abd3509d34a5a4e9f3,600,19-May-2007 11:02:10,6,0.43200000000000005,2,1
d59d2911bf2303abd3509d34a5a4e9f3,600,19-May-2007 11:02:15,8,0.923,1,1
d59d2911bf2303abd3509d34a5a4e9f3,600,19-May-2007 11:02:20,6,0.275,1,1
d59d2911bf2303abd3509d34a5a4e9f3,600,19-May-2007 11:02:23,4,0.356,2,1
d59d2911bf2303abd3509d34a5a4e9f3,600,19-May-2007 11:02:28,8,0.509,1,0
d59d2911bf2303abd3509d34a5a4e9f3,600,19-May-2007 11:02:33,8,0.24400000000000002,1,0
d59d2911bf2303abd3509d34a5a4e9f3,600,19-May-2007 11:02:36,4,0.23600000000000002,2,1
d59d2911bf2303abd3509d34a5a4e9f3,600,19-May-2007 11:02:41,6,0.464,2,0
d59d2911bf2303abd3509d34a5a4e9f3,600,19-May-2007 11:02:48,8,3.292,2,1
d59d2911bf2303abd3509d34a5a4e9f3,600,19-May-2007 11:02:53,4,1.765,2,0
d59d2911bf2303abd3509d34a5a4e9f3,600,19-May-2007 11:02:58,8,0.553,1,0
d59d2911bf2303abd3509d34a5a4e9f3,600,19-May-2007 11:03:03,8,0.33599999999999997,2,0
d59d2911bf2303abd3509d34a5a4e9f3,600,19-May-2007 11:03:09,8,1.294,1,1
d59d2911bf2303abd3509d34a5a4e9f3,600,19-May-2007 11:03:13,6,0.17200000000000001,1,1
6c7f8e33ff8eeef17696ee1234930dba,900,19-May-2007 11:20:50,4,1.1700000000000002,1,1
6c7f8e33ff8eeef17696ee1234930dba,900,19-May-2007 11:20:55,8,0.694,2,1
6c7f8e33ff8eeef17696ee1234930dba,900,19-May-2007 11:21:01,4,2.8289999999999997,1,0
6c7f8e33ff8eeef17696ee1234930dba,900,19-May-2007 11:21:06,6,0.461,1,1
6c7f8e33ff8eeef17696ee1234930dba,900,19-May-2007 11:21:10,8,0.352,1,1
6c7f8e33ff8eeef17696ee1234930dba,900,19-May-2007 11:21:15,4,0.902,2,0
6c7f8e33ff8eeef17696ee1234930dba,900,19-May-2007 11:21:19,6,0.752,2,1
6c7f8e33ff8eeef17696ee1234930dba,900,19-May-2007 11:21:24,8,0.44,2,1
6c7f8e33ff8eeef17696ee1234930dba,900,19-May-2007 11:21:29,4,1.339,2,0
6c7f8e33ff8eeef17696ee1234930dba,900,19-May-2007 11:21:33,4,0.96,1,0
6c7f8e33ff8eeef17696ee1234930dba,900,19-May-2007 11:21:37,6,0.363,1,1
6c7f8e33ff8eeef17696ee1234930dba,900,19-May-2007 11:21:42,4,0.981,2,1
6c7f8e33ff8eeef17696ee1234930dba,900,19-May-2007 11:21:46,4,0.8600000000000001,2,0
6c7f8e33ff8eeef17696ee1234930dba,900,19-May-2007 11:21:50,4,1.076,2,1
6c7f8e33ff8eeef17696ee1234930dba,900,19-May-2007 11:21:55,6,0.449,2,1
6c7f8e33ff8eeef17696ee1234930dba,900,19-May-2007 11:22:00,8,0.585,2,1
6c7f8e33ff8eeef17696ee1234930dba,900,19-May-2007 11:22:04,6,0.6659999999999999,1,1
6c7f8e33ff8eeef17696ee1234930dba,900,19-May-2007 11:22:09,8,0.497,1,1
6c7f8e33ff8eeef17696ee1234930dba,900,19-May-2007 11:22:13,4,0.632,2,1
6c7f8e33ff8eeef17696ee1234930dba,900,19-May-2007 11:22:17,6,0.253,2,1
6c7f8e33ff8eeef17696ee1234930dba,900,19-May-2007 11:22:21,4,1.1380000000000001,2,1
6c7f8e33ff8eeef17696ee1234930dba,900,19-May-2007 11:22:25,4,0.388,2,0
6c7f8e33ff8eeef17696ee1234930dba,900,19-May-2007 11:22:30,6,0.544,2,0
6c7f8e33ff8eeef17696ee1234930dba,900,19-May-2007 11:22:34,6,0.759,1,0
6c7f8e33ff8eeef17696ee1234930dba,900,19-May-2007 11:22:39,8,0.42900000000000005,2,1
6c7f8e33ff8eeef17696ee1234930dba,900,19-May-2007 11:22:43,6,0.307,2,1
6c7f8e33ff8eeef17696ee1234930dba,900,19-May-2007 11:22:47,4,0.8530000000000001,2,1
6c7f8e33ff8eeef17696ee1234930dba,900,19-May-2007 11:22:52,6,0.315,1,1
6c7f8e33ff8eeef17696ee1234930dba,900,19-May-2007 11:22:56,8,0.32,1,0
6c7f8e33ff8eeef17696ee1234930dba,900,19-May-2007 11:23:00,4,0.704,1,1
d9076e5274c732d4fbcc39e1fafd9461,100,19-May-2007 10:30:11,8,1.9109999999999998,-1,0
d9076e5274c732d4fbcc39e1fafd9461,100,19-May-2007 10:30:17,6,1.2129999999999999,-1,0
d9076e5274c732d4fbcc39e1fafd9461,100,19-May-2007 10:30:23,8,0.8720000000000001,-1,0
d9076e5274c732d4fbcc39e1fafd9461,100,19-May-2007 10:30:29,6,1.302,-1,0
d9076e5274c732d4fbcc39e1fafd9461,100,19-May-2007 10:30:52,8,18.544999999999998,2,0
d9076e5274c732d4fbcc39e1fafd9461,100,19-May-2007 10:30:58,6,1.782,2,1
d9076e5274c732d4fbcc39e1fafd9461,100,19-May-2007 10:31:05,8,2.2670000000000003,1,0
d9076e5274c732d4fbcc39e1fafd9461,100,19-May-2007 10:31:11,6,1.996,2,1
d9076e5274c732d4fbcc39e1fafd9461,100,19-May-2007 10:31:16,4,1.598,1,1
d9076e5274c732d4fbcc39e1fafd9461,100,19-May-2007 10:31:22,4,3.046,1,1
d9076e5274c732d4fbcc39e1fafd9461,100,19-May-2007 10:31:29,4,2.053,2,1
d9076e5274c732d4fbcc39e1fafd9461,100,19-May-2007 10:31:34,6,1.226,2,1
d9076e5274c732d4fbcc39e1fafd9461,100,19-May-2007 10:31:40,4,2.397,1,0
d9076e5274c732d4fbcc39e1fafd9461,100,19-May-2007 10:31:45,4,1.47,2,1
d9076e5274c732d4fbcc39e1fafd9461,100,19-May-2007 10:31:50,4,1.763,2,1
d9076e5274c732d4fbcc39e1fafd9461,100,19-May-2007 10:31:55,6,0.561,1,1
d9076e5274c732d4fbcc39e1fafd9461,100,19-May-2007 10:32:00,6,0.973,2,1
d9076e5274c732d4fbcc39e1fafd9461,100,19-May-2007 10:32:04,4,1.1400000000000001,1,1
d9076e5274c732d4fbcc39e1fafd9461,100,19-May-2007 10:32:10,6,1.6980000000000002,1,1
d9076e5274c732d4fbcc39e1fafd9461,100,19-May-2007 10:32:15,4,1.351,2,1
d9076e5274c732d4fbcc39e1fafd9461,100,19-May-2007 10:32:21,8,1.6420000000000001,1,1
d9076e5274c732d4fbcc39e1fafd9461,100,19-May-2007 10:32:27,4,2.5359999999999996,1,0
d9076e5274c732d4fbcc39e1fafd9461,100,19-May-2007 10:32:32,6,0.97,2,1
d9076e5274c732d4fbcc39e1fafd9461,100,19-May-2007 10:32:36,6,0.43000000000000005,1,1
d9076e5274c732d4fbcc39e1fafd9461,100,19-May-2007 10:32:41,4,1.604,1,1
d9076e5274c732d4fbcc39e1fafd9461,100,19-May-2007 10:32:46,4,1.139,1,1
d9076e5274c732d4fbcc39e1fafd9461,100,19-May-2007 10:32:50,4,0.644,2,1
d9076e5274c732d4fbcc39e1fafd9461,100,19-May-2007 10:32:54,6,0.182,1,1
d9076e5274c732d4fbcc39e1fafd9461,100,19-May-2007 10:32:59,8,0.605,1,1
d9076e5274c732d4fbcc39e1fafd9461,100,19-May-2007 10:33:04,6,0.48700000000000004,2,0
fb3d761a88172a7446d781c5d6d550a1,300,19-May-2007 11:45:10,4,2.4959999999999996,1,1
fb3d761a88172a7446d781c5d6d550a1,300,19-May-2007 11:45:15,6,1.874,2,1
fb3d761a88172a7446d781c5d6d550a1,300,19-May-2007 11:45:20,6,0.561,2,1
fb3d761a88172a7446d781c5d6d550a1,300,19-May-2007 11:45:26,4,2.488,2,0
fb3d761a88172a7446d781c5d6d550a1,300,19-May-2007 11:45:32,8,1.559,2,0
fb3d761a88172a7446d781c5d6d550a1,300,19-May-2007 11:45:36,4,0.24200000000000002,1,1
fb3d761a88172a7446d781c5d6d550a1,300,19-May-2007 11:45:40,8,0.26,1,0
fb3d761a88172a7446d781c5d6d550a1,300,19-May-2007 11:45:45,4,1.3780000000000001,2,1
fb3d761a88172a7446d781c5d6d550a1,300,19-May-2007 11:45:50,8,0.642,2,0
fb3d761a88172a7446d781c5d6d550a1,300,19-May-2007 11:45:54,4,0.548,1,0
fb3d761a88172a7446d781c5d6d550a1,300,19-May-2007 11:45:58,4,0.38,2,1
fb3d761a88172a7446d781c5d6d550a1,300,19-May-2007 11:46:03,8,0.196,2,0
fb3d761a88172a7446d781c5d6d550a1,300,19-May-2007 11:46:07,4,0.5690000000000001,1,1
fb3d761a88172a7446d781c5d6d550a1,300,19-May-2007 11:46:12,8,0.274,1,1
fb3d761a88172a7446d781c5d6d550a1,300,19-May-2007 11:46:17,4,2.058,1,0
fb3d761a88172a7446d781c5d6d550a1,300,19-May-2007 11:46:23,8,0.7919999999999999,2,0
fb3d761a88172a7446d781c5d6d550a1,300,19-May-2007 11:46:27,6,0.908,2,0
fb3d761a88172a7446d781c5d6d550a1,300,19-May-2007 11:46:32,4,0.7979999999999999,1,1
fb3d761a88172a7446d781c5d6d550a1,300,19-May-2007 11:46:37,8,0.629,2,0
fb3d761a88172a7446d781c5d6d550a1,300,19-May-2007 11:46:42,8,0.42500000000000004,2,1
fb3d761a88172a7446d781c5d6d550a1,300,19-May-2007 11:46:46,4,0.8710000000000001,1,0
fb3d761a88172a7446d781c5d6d550a1,300,19-May-2007 11:46:50,4,0.602,2,1
fb3d761a88172a7446d781c5d6d550a1,300,19-May-2007 11:46:55,6,0.6739999999999999,1,0
fb3d761a88172a7446d781c5d6d550a1,300,19-May-2007 11:47:00,8,0.5760000000000001,2,1
fb3d761a88172a7446d781c5d6d550a1,300,19-May-2007 11:47:04,4,0.48600000000000004,1,1
fb3d761a88172a7446d781c5d6d550a1,300,19-May-2007 11:47:09,8,1.167,1,0
fb3d761a88172a7446d781c5d6d550a1,300,19-May-2007 11:47:13,4,0.48800000000000004,1,1
fb3d761a88172a7446d781c5d6d550a1,300,19-May-2007 11:47:19,8,0.745,1,1
fb3d761a88172a7446d781c5d6d550a1,300,19-May-2007 11:47:22,4,0.17200000000000001,1,1
fb3d761a88172a7446d781c5d6d550a1,300,19-May-2007 11:47:28,8,1.61,1,0
39666f34c89216bad77c7173bf1ffd62,100,20-May-2007 10:36:05,6,2.4,1,1
39666f34c89216bad77c7173bf1ffd62,100,20-May-2007 10:36:17,8,7.54,1,0
39666f34c89216bad77c7173bf1ffd62,100,20-May-2007 10:36:24,4,3.261,2,1
39666f34c89216bad77c7173bf1ffd62,100,20-May-2007 10:36:30,6,1.926,2,1
39666f34c89216bad77c7173bf1ffd62,100,20-May-2007 10:36:37,6,3.823,2,1
39666f34c89216bad77c7173bf1ffd62,100,20-May-2007 10:36:42,4,0.881,1,1
39666f34c89216bad77c7173bf1ffd62,100,20-May-2007 10:36:47,4,1.571,1,1
39666f34c89216bad77c7173bf1ffd62,100,20-May-2007 10:36:54,6,3.062,1,1
39666f34c89216bad77c7173bf1ffd62,100,20-May-2007 10:37:01,6,3.9139999999999997,1,1
39666f34c89216bad77c7173bf1ffd62,100,20-May-2007 10:37:06,6,1.111,1,1
39666f34c89216bad77c7173bf1ffd62,100,20-May-2007 10:37:12,8,1.094,2,1
39666f34c89216bad77c7173bf1ffd62,100,20-May-2007 10:37:19,8,2.79,2,0
39666f34c89216bad77c7173bf1ffd62,100,20-May-2007 10:37:25,8,1.555,2,1
39666f34c89216bad77c7173bf1ffd62,100,20-May-2007 10:37:33,6,4.4590000000000005,1,0
39666f34c89216bad77c7173bf1ffd62,100,20-May-2007 10:37:39,8,1.263,2,1
39666f34c89216bad77c7173bf1ffd62,100,20-May-2007 10:37:44,4,1.767,1,1
39666f34c89216bad77c7173bf1ffd62,100,20-May-2007 10:37:50,8,1.966,1,1
39666f34c89216bad77c7173bf1ffd62,100,20-May-2007 10:37:55,6,0.711,1,1
39666f34c89216bad77c7173bf1ffd62,100,20-May-2007 10:38:00,8,0.774,2,0
39666f34c89216bad77c7173bf1ffd62,100,20-May-2007 10:38:06,8,1.24,1,1
39666f34c89216bad77c7173bf1ffd62,100,20-May-2007 10:38:12,4,3.005,2,1
39666f34c89216bad77c7173bf1ffd62,100,20-May-2007 10:38:19,8,3.048,1,1
39666f34c89216bad77c7173bf1ffd62,100,20-May-2007 10:38:26,8,2.4559999999999995,1,1
39666f34c89216bad77c7173bf1ffd62,100,20-May-2007 10:38:32,8,1.3820000000000001,1,1
39666f34c89216bad77c7173bf1ffd62,100,20-May-2007 10:38:42,6,6.4990000000000006,1,0
39666f34c89216bad77c7173bf1ffd62,100,20-May-2007 10:38:48,8,1.446,2,1
39666f34c89216bad77c7173bf1ffd62,100,20-May-2007 10:38:55,4,3.1109999999999998,2,0
39666f34c89216bad77c7173bf1ffd62,100,20-May-2007 10:38:59,6,0.978,1,1
39666f34c89216bad77c7173bf1ffd62,100,20-May-2007 10:39:05,4,1.936,2,1
39666f34c89216bad77c7173bf1ffd62,100,20-May-2007 10:39:10,6,0.993,1,1
9ef531e5be351ed031743bd333a32a71,48,20-May-2007 11:12:19,8,9.105,1,0
9ef531e5be351ed031743bd333a32a71,48,20-May-2007 11:12:26,4,4.248,2,1
9ef531e5be351ed031743bd333a32a71,48,20-May-2007 11:12:34,6,3.428,2,0
9ef531e5be351ed031743bd333a32a71,48,20-May-2007 11:12:39,6,1.718,2,1
9ef531e5be351ed031743bd333a32a71,48,20-May-2007 11:12:44,4,1.068,2,0
9ef531e5be351ed031743bd333a32a71,48,20-May-2007 11:12:49,6,1.321,1,1
9ef531e5be351ed031743bd333a32a71,48,20-May-2007 11:12:53,4,0.985,2,0
9ef531e5be351ed031743bd333a32a71,48,20-May-2007 11:12:59,8,1.81,2,1
9ef531e5be351ed031743bd333a32a71,48,20-May-2007 11:13:05,4,2.2880000000000003,2,0
9ef531e5be351ed031743bd333a32a71,48,20-May-2007 11:13:10,6,1.067,2,0
9ef531e5be351ed031743bd333a32a71,48,20-May-2007 11:13:15,4,2.022,1,1
9ef531e5be351ed031743bd333a32a71,48,20-May-2007 11:13:21,8,1.3920000000000001,1,1
9ef531e5be351ed031743bd333a32a71,48,20-May-2007 11:13:26,4,1.285,1,0
9ef531e5be351ed031743bd333a32a71,48,20-May-2007 11:13:31,6,1.116,2,1
9ef531e5be351ed031743bd333a32a71,48,20-May-2007 11:13:35,4,0.763,2,1
9ef531e5be351ed031743bd333a32a71,48,20-May-2007 11:13:39,4,1.121,2,0
9ef531e5be351ed031743bd333a32a71,48,20-May-2007 11:13:44,6,0.935,1,0
9ef531e5be351ed031743bd333a32a71,48,20-May-2007 11:13:49,8,0.9,2,0
9ef531e5be351ed031743bd333a32a71,48,20-May-2007 11:13:53,4,0.738,2,1
9ef531e5be351ed031743bd333a32a71,48,20-May-2007 11:13:57,4,0.608,2,0
9ef531e5be351ed031743bd333a32a71,48,20-May-2007 11:14:01,4,0.42200000000000004,2,1
9ef531e5be351ed031743bd333a32a71,48,20-May-2007 11:14:09,8,3.231,2,1
9ef531e5be351ed031743bd333a32a71,48,20-May-2007 11:14:13,4,0.711,2,0
9ef531e5be351ed031743bd333a32a71,48,20-May-2007 11:14:17,6,0.717,1,0
9ef531e5be351ed031743bd333a32a71,48,20-May-2007 11:14:21,4,0.348,1,0
9ef531e5be351ed031743bd333a32a71,48,20-May-2007 11:14:26,8,0.701,1,1
9ef531e5be351ed031743bd333a32a71,48,20-May-2007 11:14:31,4,1.311,2,0
9ef531e5be351ed031743bd333a32a71,48,20-May-2007 11:14:37,6,2.057,2,0
9ef531e5be351ed031743bd333a32a71,48,20-May-2007 11:14:42,8,1.109,2,1
9ef531e5be351ed031743bd333a32a71,48,20-May-2007 11:14:48,6,1.918,1,0
23e160846e197d9d19a5d3f90f995794,1200,20-May-2007 14:48:40,8,2.135,2,1
23e160846e197d9d19a5d3f90f995794,1200,20-May-2007 14:48:45,6,0.42300000000000004,2,1
23e160846e197d9d19a5d3f90f995794,1200,20-May-2007 14:48:49,4,0.43700000000000006,2,1
23e160846e197d9d19a5d3f90f995794,1200,20-May-2007 14:48:54,8,0.77,2,1
23e160846e197d9d19a5d3f90f995794,1200,20-May-2007 14:48:59,6,1.232,2,1
23e160846e197d9d19a5d3f90f995794,1200,20-May-2007 14:49:03,6,0.48000000000000004,1,1
23e160846e197d9d19a5d3f90f995794,1200,20-May-2007 14:49:08,8,0.453,1,1
23e160846e197d9d19a5d3f90f995794,1200,20-May-2007 14:49:12,6,0.368,2,0
23e160846e197d9d19a5d3f90f995794,1200,20-May-2007 14:49:17,6,0.712,1,1
23e160846e197d9d19a5d3f90f995794,1200,20-May-2007 14:49:21,4,0.697,2,1
23e160846e197d9d19a5d3f90f995794,1200,20-May-2007 14:49:25,6,0.43500000000000005,2,1
23e160846e197d9d19a5d3f90f995794,1200,20-May-2007 14:49:30,8,0.164,1,1
23e160846e197d9d19a5d3f90f995794,1200,20-May-2007 14:49:35,8,0.195,2,1
23e160846e197d9d19a5d3f90f995794,1200,20-May-2007 14:49:39,8,0.171,1,1
23e160846e197d9d19a5d3f90f995794,1200,20-May-2007 14:49:43,4,0.584,1,1
23e160846e197d9d19a5d3f90f995794,1200,20-May-2007 14:49:47,6,0.28600000000000003,1,1
23e160846e197d9d19a5d3f90f995794,1200,20-May-2007 14:49:52,8,0.114,1,1
23e160846e197d9d19a5d3f90f995794,1200,20-May-2007 14:49:56,6,0.345,2,1
23e160846e197d9d19a5d3f90f995794,1200,20-May-2007 14:50:00,6,0.372,2,0
23e160846e197d9d19a5d3f90f995794,1200,20-May-2007 14:50:05,8,0.447,2,0
23e160846e197d9d19a5d3f90f995794,1200,20-May-2007 14:50:09,6,0.383,1,1
23e160846e197d9d19a5d3f90f995794,1200,20-May-2007 14:50:14,8,0.17700000000000002,2,1
23e160846e197d9d19a5d3f90f995794,1200,20-May-2007 14:50:18,6,0.28800000000000003,2,1
23e160846e197d9d19a5d3f90f995794,1200,20-May-2007 14:50:23,8,0.695,2,1
23e160846e197d9d19a5d3f90f995794,1200,20-May-2007 14:50:28,8,0.525,2,1
23e160846e197d9d19a5d3f90f995794,1200,20-May-2007 14:50:32,4,0.376,1,1
23e160846e197d9d19a5d3f90f995794,1200,20-May-2007 14:50:35,4,0.231,2,1
